example_id,pair_id,customer_tweet_id,customer_text_raw,customer_text_clean,prior_context,n_prior_context_turns,brand_reply_raw,provisional_intent,provisional_confidence,sampling_reason,labeling_status,gold_intent,gold_action,gold_escalation_rationale,label_confidence,annotator_notes
GOLD_0159,AmazonHelp_2939123_2939124,2939123,@AmazonHelp I’ll ask the question now for the 3rd time. Is there an English customer service call centre I can ring?,I’ll ask the question now for the 3rd time. Is there an English customer service call centre I can ring?,"[{'tweet_id': 64201, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@130736 Can I ask, can you click on the link from your post yesterday and fill out your details again but ask can you receive a callback from us? You can use the following link to reach out to our customer service team if you would prefer: https://t.co/hApLpMlfHN.^GA'}
 {'tweet_id': 64199, 'author_id': '130736', 'inbound': True, 'text': '@AmazonHelp You want me to fill in the same form and request a call back again? Why do I need to keep requesting a call?'}
 {'tweet_id': 64200, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@130736 We have received your details. We'll work on it and get back to you with an update. Be sure to check your spam folder for our response. You can also get in touch with us here: https://t.co/hApLpM3Ejd.^CN""}]",3,"@130736 Hi Dan, Amazon has Customer Service Agents based around the world. In order to assist you as quickly as possible your call will be connect to the next available agent. ^MI",COMPLAINT_SERVICE_QUALITY,0.75,multi_turn_context,claude_reviewed_not_independent_human,COMPLAINT_SERVICE_QUALITY,escalate,other,,"3rd time asking, wants call centre -- repeat contact"
GOLD_0160,AmazonHelp_279395_279396,279395,@AmazonHelp Why are you not returning my money ?? I have returned your product which is already reached your warehouse thn why u not returning ???? https://t.co/PeW84JIrDH,Why are you not returning my money ?? I have returned your product which is already reached your warehouse thn why u not returning ???? [URL],"[{'tweet_id': 279392, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@182606 Kindly revert to the email you received from our account specialist team. They are the best team to assist you. ^AP'}
 {'tweet_id': 279393, 'author_id': '182606', 'inbound': True, 'text': '@AmazonHelp Wht is the reason 4 blocking my acct ? No one is telling tht ! Let me knw what policy I have violated tht u pupl r nt returnin my money!'}
 {'tweet_id': 279394, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@182606 I'm afraid, we're unable to help you with any further information on that. Apologize for any inconvenience caused. ^JC""}]",3,"@182606 Please don’t provide the order details, we consider it to be personal info. Our Twitter page is visible to public. 2/2 ^MA",OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,REFUND_RETURN,escalate,financial_refund,,"return confirmed received by warehouse, refund not issued"
GOLD_0161,AmazonHelp_1306425_1306426,1306425,@AmazonHelp already contacted but confusion remains the same that's why asking you people to call me who is expert on this on 9899955881,already contacted but confusion remains the same that's why asking you people to call me who is expert on this on 9899955881,"[{'tweet_id': 1306421, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@425293 We would like to investigate this further. Could you let us know the date of purchase of the Prime membership? ^VM'}
 {'tweet_id': 1306422, 'author_id': '425293', 'inbound': True, 'text': '@AmazonHelp 24th Oct . You can check this in my account details 24th oct 2017 . Please tell me whether I am eligible for Rs. 250 cashback.'}
 {'tweet_id': 1306424, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@425293 Kindly contact our team here: https://t.co/vlvfJr4nN9 and we'll check. ^GK""}]",3,@425293 Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG,OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,COMPLAINT_SERVICE_QUALITY,escalate,insufficient_evidence,,"already contacted, wants expert callback"
GOLD_0162,AmazonHelp_871109_871108,871109,@AmazonHelp I would rather chat please. That link doesn't allow me to do so,I would rather chat please. That link doesn't allow me to do so,"[{'tweet_id': 871112, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@276620 I'm sorry for the troubles! Can you tell us who the carrier was? Also, did you receive an e-mail about why the item canceled ? ^AL""}
 {'tweet_id': 871111, 'author_id': '276620', 'inbound': True, 'text': '@AmazonHelp No clue who carrier was (is it poss to know?)\n2 items: book+USB port \nBook sent 2nd time for free, USB apparently run out from seller'}
 {'tweet_id': 871110, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@276620 We'd like to take a closer look into this for you. Please reach out to us by phone or chat here: https://t.co/hApLpMlfHN ^VS""}]",3,"@276620 You'll find all available contact options, including chat, here: https://t.co/hApLpMlfHN ^AB",OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,channel preference (chat vs link)
GOLD_0163,AmazonHelp_1777691_1777692,1777691,@AmazonHelp Already reported this multiple times to your customer service executives. But did not get any improvement in this regards. Now it would be better if you guys cancel my prime membership and return the amount that you guys have charged for being a prime member,Already reported this multiple times to your customer service executives. But did not get any improvement in this regards. Now it would be better if you guys cancel my prime membership and return the amount that you guys have charged for being a prime member,"[{'tweet_id': 1777688, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@534144 Apologies for the unpleasant experience. Please let us know if there is any unresolved issue. We'd be glad to assist you. ^JS""}
 {'tweet_id': 1777689, 'author_id': '534144', 'inbound': True, 'text': '@AmazonHelp I have cancelled all the orders which were getting delayed and i will make sure, that i am not going to place any order on amazon.'}
 {'tweet_id': 1777690, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@534144 Certainly not the kind of experience we'd want you to have. Please report it to our support team here: https://t.co/eTnoaip9pB so that we can fix this at the earliest. ^JS""}]",3,@534144 Apologies for the experience. We'd like to assist you. Please share the details here: https://t.co/GIJyeYqKE0 and we will get in touch with you soon. ^BS,REFUND_RETURN,0.75,multi_turn_context,claude_reviewed_not_independent_human,REFUND_RETURN,escalate,financial_refund,,explicit cancel-Prime-and-refund demand after repeated reports
GOLD_0164,AmazonHelp_861816_861818,861816,@AmazonHelp But I have already registered a complaint about it but didn't get any solution yet.,But I have already registered a complaint about it but didn't get any solution yet.,"[{'tweet_id': 861817, 'author_id': '324640', 'inbound': True, 'text': '@115850 @AmazonHelp \nI got empty box of Honor 8 intead of Mobile phone, My order No- 405-7507519-5961139. Return my money or Resend it.'}
 {'tweet_id': 861815, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@324640 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.(2/2)^CB""}]",2,@324640 through the link that was provided earlier for the further assistance. 2/2 ^NK,OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,COMPLAINT_SERVICE_QUALITY,escalate,insufficient_evidence,,prior complaint unresolved
GOLD_0165,AmazonHelp_408800_408801,408800,"@AmazonHelp Yes, it was an Amazon seller.  I've been in touch with them already.  But this never should have happened. I'm amazed it wasn't stolen.","Yes, it was an Amazon seller. I've been in touch with them already. But this never should have happened. I'm amazed it wasn't stolen.","[{'tweet_id': 408796, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@212455 Oh no! I'm really sorry your package was in the rain, Flo. We'd love to help! Is the item inside damaged from the water? ^AJ""}
 {'tweet_id': 408797, 'author_id': '212455', 'inbound': True, 'text': '@AmazonHelp No, fortunately. The problem is there are two packages and only the tracking info for one shows up.  Someone needs to correct this!'}
 {'tweet_id': 408799, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@212455 I understand the disappointment! Was the package without tracking info shipped by a seller: https://t.co/Y5jpI9gRhE? ^SD'}]",3,"@212455 Thanks for keeping us in the loop, Flo! We can do both seller and carrier feedback by phone here: https://t.co/hApLpMlfHN ^TG",OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,DELIVERY_QUALITY_ISSUE,auto_handle,,,already resolving directly with seller
GOLD_0166,AmazonHelp_2454098_2454100,2454098,@AmazonHelp O-M-G! Again not delivered on the intended guaranteed day!  This is the worst Amazon,O-M-G! Again not delivered on the intended guaranteed day! This is the worst Amazon,"[{'tweet_id': 2454099, 'author_id': '703030', 'inbound': True, 'text': '@115821 s a new on??? And when I ask them to contact the warehouse to see what the issue is they say they can’t? Are you kidding me? Bad!'}
 {'tweet_id': 2454092, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@703030 Terribly sorry about the bad experience! Was canceling and reordering the item the only option offered when you called? ^JD'}]",2,@703030 Hello! I'm sorry your package wasn't delivered. What is the current tracking listed on your order? We'd like to help! ^AJ,COMPLAINT_SERVICE_QUALITY,0.75,multi_turn_context,claude_reviewed_not_independent_human,ORDER_STATUS,escalate,insufficient_evidence,,repeated guaranteed-day delivery failure
GOLD_0167,AmazonHelp_1130579_1130580,1130579,@AmazonHelp Especially since I was also told that top up amount can't be transferred back to my card.,Especially since I was also told that top up amount can't be transferred back to my card.,"[{'tweet_id': 1130575, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@330417 Hi Kam. My apologies for that. ^DC'}
 {'tweet_id': 1130576, 'author_id': '330417', 'inbound': True, 'text': ""@AmazonHelp An apology isn't good enough for this case. I'm now debating whether to cancel my pre-orders for Super Mario Odyssey and Xenoblade (1)""}
 {'tweet_id': 1130577, 'author_id': '330417', 'inbound': True, 'text': ""@AmazonHelp And it's not funny that I'll have to shell out over another £100 to buy them somewhere else in case this happens again""}]",3,"@330417 It seems the game sold directly by us is currently out of stock, but we do have more options here: https://t.co/NrhrfrmEFl ^JZ",OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,BILLING_PAYMENT,escalate,financial_refund,,gift/top-up balance can't transfer back to card
GOLD_0168,AmazonHelp_2549487_2549489,2549487,"@AmazonHelp If you are not having any solution to customer problems, just shut down your twitter handle","If you are not having any solution to customer problems, just shut down your twitter handle","[{'tweet_id': 2549483, 'author_id': '724378', 'inbound': True, 'text': '@AmazonHelp Have you contacted ATS for delivery. Still the status is same and not showing out for delivery. Pl. arrange to deliver immediately.'}
 {'tweet_id': 2549484, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@724378 was sent to you by the support team so that they will check and assist. Keep us posted If the issue is unaddressed. 2/2 ^NK'}
 {'tweet_id': 2549486, 'author_id': '724378', 'inbound': True, 'text': '@AmazonHelp One more day elapsed and product still not delivered.Talked to customer care, they are also of no help. Seems amazon has no control over ATS'}]",3,@724378 Apologies for the stretch. We are working on your order and will get it resolved at the earliest. ^CB,OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,COMPLAINT_SERVICE_QUALITY,escalate,other,,"hostile ultimatum, no resolution offered by brand yet"
GOLD_0169,AmazonHelp_477673_477675,477673,@AmazonHelp They didnt assist sir i talk to them many times on col nd convo also happen on chat and email still no relief i hipe you will help me,They didnt assist sir i talk to them many times on col nd convo also happen on chat and email still no relief i hipe you will help me,"[{'tweet_id': 477677, 'author_id': '228479', 'inbound': True, 'text': 'Always cares about customers, have had an amazing experience wid @115850  especially its customer service #AmazonPayQuiz\nlooking for the same legacy to be continued further.\n#CompanyThatCares'}
 {'tweet_id': 477674, 'author_id': '151169', 'inbound': True, 'text': '@228479 @115850 Worst coustmer srvice..my account is still freezed and they are not helping @AmazonHelp'}
 {'tweet_id': 477672, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@151169 I'm sorry for the inconvenience, You should have received an email from our Account Specialist Team, please reply to the correspondence with the required information and they would assist you accordingly. ^MD""}]",3,@151169 I'm sorry about the hassle. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG,OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,COMPLAINT_SERVICE_QUALITY,escalate,insufficient_evidence,,"multiple channels tried, no relief"
GOLD_0170,AmazonHelp_132482_132484,132482,"@AmazonHelp Ok, I can use it in the Netherlands without network issues? Is it the same phone as: https://t.co/UVSOtXOrNS","Ok, I can use it in the Netherlands without network issues? Is it the same phone as: [URL]","[{'tweet_id': 132483, 'author_id': '145890', 'inbound': True, 'text': '@116316 Is this an international version? https://t.co/yQqX55guvk'}
 {'tweet_id': 132481, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@145890 The mentioned mobile phone is a prepaid phone. The mobile phones sold by Amazon.de directly do not have a contract. You can therefore\xa0sign a contract with the company of your own choice. ^TA'}]",2,"@145890 Yes, you should be able to use it without any network restriction in the Netherlands. ^AM",OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,PRODUCT_INFO_QUESTION,auto_handle,,,device network compatibility question
GOLD_0171,AmazonHelp_1609584_1609585,1609584,@AmazonHelp Oh n here’s my original order https://t.co/8ZyT9kS2GE,Oh n here’s my original order [URL],"[{'tweet_id': 1609578, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@494154 What delivery date were you given in your original order confirmation email? ^KM'}
 {'tweet_id': 1609579, 'author_id': '494154', 'inbound': True, 'text': '@AmazonHelp Friday which was the release date'}
 {'tweet_id': 1609581, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@494154 What is showing on your tracking? https://t.co/aaDyEz1VgE I'm afraid we don't have access to account details here on Twitter. ^KM""}]",3,@494154 What Customer Service advise you when you contacted the last time? ^KM,OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,auto_handle,,,providing order link on request
GOLD_0172,AmazonHelp_1760401_1760402,1760401,@AmazonHelp /. Now what? https://t.co/vSxBb5nZAA,/. Now what? [URL],"[{'tweet_id': 1760397, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@529835 If you go to settings &gt; Apps&amp;Games &gt; Application Settings &gt; Appstore &gt; Automatic Updates, is it currently enabled? ^AC'}
 {'tweet_id': 1760398, 'author_id': '529835', 'inbound': True, 'text': '@AmazonHelp /. It is, yes.'}
 {'tweet_id': 1760400, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@529835 We'd like a chance to troubleshoot with you! Please reach out to us here: https://t.co/hApLpMlfHN ^WT""}]",3,@529835 You can find the correct path in this picture.  ^AF https://t.co/G7sDRB4OUC,OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,ACKNOWLEDGEMENT_FOLLOWUP,escalate,insufficient_evidence,,"context-dependent, unclear next step"
GOLD_0173,AmazonHelp_1682761_1682762,1682761,"@AmazonHelp Well, I lost hopes on you. Stereotype response, dumb agent, customer harrassment company. 
Die.","Well, I lost hopes on you. Stereotype response, dumb agent, customer harrassment company. Die.","[{'tweet_id': 1682758, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@387423 Our specialist team is working on the issue, for more updates kindly reply to the email received from them. ^SH'}
 {'tweet_id': 1682759, 'author_id': '387423', 'inbound': True, 'text': '@AmazonHelp No email. And when they send, they apologize and tell that they are sorry. Nothing useful really.'}
 {'tweet_id': 1682760, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@387423 In this case, write to us here: https://t.co/GIJyeYqKE0 &amp; we'll escalate the issues accordingly. ^MJ""}]",3,"@387423 I understand this has not been a pleasant experience. We would like to help you get this fixed, Harshal. Please fill in your details via the link provided earlier and we will get back to you at the earliest. ^KS",OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,ABUSE_THREAT_ESCALATION_DEMAND,escalate,other,,"hostile, brand-directed, concerning language ('die')"
GOLD_0174,AmazonHelp_1485351_1485352,1485351,"@AmazonHelp OK..Pls suggest  what can be done?Went your website to mail you ,find no mail IDs,customer care no.in my profile no info f refund reference","OK..Pls suggest what can be done?Went your website to mail you ,find no mail IDs,customer care no.in my profile no info f refund reference","[{'tweet_id': 1485347, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@464927 You may track your refunds here: https://t.co/LjYILTJREp ^RS'}
 {'tweet_id': 1485348, 'author_id': '464927', 'inbound': True, 'text': '@AmazonHelp I could not find any refunds...I have provided the order number pls check your database and make the refund asap'}
 {'tweet_id': 1485350, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@464927 We wouldn’t be able to access your Amazon account details over Twitter. 1/2 ^SB'}]",3,"@464927 I understand, Samir. Please use the above link to reach our support team. Provide the issue and you'll get a callback. ^JC",REFUND_RETURN,0.75,multi_turn_context,claude_reviewed_not_independent_human,REFUND_RETURN,escalate,insufficient_evidence,,"lost/confused about refund process, no contact info found"
GOLD_0175,AmazonHelp_2871649_2871650,2871649,"@AmazonHelp Amzl. Shipped after it was supposed to be delivered, so not a carrier problem which is surprising with how bad Amzl is here.","Amzl. Shipped after it was supposed to be delivered, so not a carrier problem which is surprising with how bad Amzl is here.","[{'tweet_id': 2871645, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@797346 Hi, Mark! I'm sorry that your packages have not been delivered. Since we are unable to pull up your account information here on Twitter, please reach out to us via phone or chat for further assistance:  https://t.co/hApLpMlfHN ^SP""}
 {'tweet_id': 2871647, 'author_id': '797346', 'inbound': True, 'text': '@AmazonHelp My two day delivery is now two days late. That’s some BS.'}
 {'tweet_id': 2871648, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@797346 Hey, Mark! Can you confirm who the carrier is for this delivery? ^LA'}]",3,"@797346 Thank you for clarifying, I completely understand your frustration. A member of my team would like to look into this. Please provide us your information here: https://t.co/ca00vyxCYb ^EB",OTHER_UNCLEAR,0.4,multi_turn_context,claude_reviewed_not_independent_human,DELIVERY_QUALITY_ISSUE,auto_handle,,,carrier-caused shipping delay commentary
GOLD_0176,AmazonHelp_2819171_2819170,2819171,@115821 @AmazonHelp all my black Friday purchases had a delivery issue. My package today shows arrived and now a picture of another door. Good job Amazon. Now still have to shop somewhere else for my gifts,all my black Friday purchases had a delivery issue. My package today shows arrived and now a picture of another door. Good job Amazon. Now still have to shop somewhere else for my gifts,[],0,@245720 I'm so sorry you haven't received your order! A member of my team would like to look into this on your behalf. Please provide us your information here: https://t.co/0K2R9DK9s8^EB,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,DELIVERY_QUALITY_ISSUE,escalate,insufficient_evidence,,"misdelivered, photo evidence of wrong door"
GOLD_0177,AmazonHelp_1971955_1971957,1971955,@AmazonHelp Separate orders. Separate carriers. No same day deliveries. Always with 24-72 hour delays,Separate orders. Separate carriers. No same day deliveries. Always with 24-72 hour delays,"[{'tweet_id': 1971956, 'author_id': '584101', 'inbound': True, 'text': '@AmazonHelp is there a way to have my same day deliveries delivered same day? I’ve had a 0% success rate on 3 orders. Is Prime punishing me?'}
 {'tweet_id': 1971954, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@584101 I'm sorry for the delayed orders! Has this been happening with the same carrier? Check here: https://t.co/u0u6GgbD21 ^MB""}]",2,@584101 We'd like to look into this with you and make sure the issue is escalated. Please reach us here: https://t.co/EKXRLsnxJu ^JN,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,ORDER_STATUS,auto_handle,,,multiple orders with shipping delays
GOLD_0178,AmazonHelp_471555_471554,471555,@AmazonHelp I have been waiting for a month now... My money is unnecessarily lying with u.. U have taken 24 hours to find d issue?,I have been waiting for a month now... My money is unnecessarily lying with u.. U have taken 24 hours to find d issue?,"[{'tweet_id': 76064, 'author_id': '133021', 'inbound': True, 'text': 'such pathetic service. I have placed a return request for the order and yet no one has come to pick the product. Firstly i am sent a fake product and post that you ignore return requests @115850 @18220 https://t.co/kivGzli1KG'}
 {'tweet_id': 76065, 'author_id': '133021', 'inbound': True, 'text': '@115850 @18220 Are you only going to give assurances on Twitter like your call centre team does on phone??? @115850 https://t.co/WbmMYQemy8'}
 {'tweet_id': 471556, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@133021 We're following up on this issue. Kindly wait until further update. ^KA""}]",3,@133021 Please respond to the email correspondence from our team for a better insight. Twitter being a public platform we do not have access to your order details. Appreciate your understanding. ^SI,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,REFUND_RETURN,escalate,financial_refund,,"money held a month, no resolution"
GOLD_0179,AmazonHelp_392203_392202,392203,@115821 Just watched one of your white delivery vans drop a package then do some dangerous driving on small quiet street. #notcool,Just watched one of your white delivery vans drop a package then do some dangerous driving on small quiet street. #notcool,[],0,@208871 Terribly sorry about that! A specialist from my team would like to reach out to you personally: https://t.co/Wo164hs0Ud ^JZ,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,OTHER_UNCLEAR,escalate,other,,"delivery-driver safety complaint, not order-specific but needs review"
GOLD_0180,AmazonHelp_1115301_1115300,1115301,@115850 Amazon send me wrong order..already complained by app. Amazon agree to take original back but not doing as promised.,Amazon send me wrong order..already complained by app. Amazon agree to take original back but not doing as promised.,[],0,@383180 I'm sorry about the situation. Kindly confirm if the pick up is pending? ^SG,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,REFUND_RETURN,escalate,financial_refund,,"wrong item sent, promised return pickup not honored"
GOLD_0181,AmazonHelp_1289689_1289686,1289689,Watching S01E08 of The Exorcist on @129773 and  an important scene in a French. No subtitles. CC shows speech from previous scene!,Watching S01E08 of The Exorcist on and an important scene in a French. No subtitles. CC shows speech from previous scene!,[],0,@421609 I'm sorry to hear about this! Can you provide the time stamp where this error is occurring? ^JS,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,DIGITAL_CONTENT_DEVICE,auto_handle,,,subtitle/CC bug on Prime Video
GOLD_0182,AmazonHelp_2176567_2176568,2176567,@AmazonHelp I have but wasn't any help or explanation as to what the issue was. I get parcels delivered to work so this doesn't happen plus waiting for this for 2 days is unacceptable.,I have but wasn't any help or explanation as to what the issue was. I get parcels delivered to work so this doesn't happen plus waiting for this for 2 days is unacceptable.,"[{'tweet_id': 2176563, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@638008 We aren't able to view account details or order info via Twitter. Without posting any personal or account details could you please describe what's going on? ^CN""}
 {'tweet_id': 2176564, 'author_id': '638008', 'inbound': True, 'text': ""@AmazonHelp Per ordered the #XboxOneX Scorpio back on 20th Aug &amp; it still not been delivered although been promised it will be here yesterday &amp; today. It's just got good enough. I had a failed delivery today to a work address even though it's a manned reception and Otter parcels made it""}
 {'tweet_id': 2176566, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@638008 Sorry you have not received your package. Who is the carrier delivering? Have you reached out to them for further insight on the delivery? Please keep us posted on the insight they provide. ^AX'}]",3,"@638008 Thank you for confirming! We'd like to take a closer look into this with you. When you have the chance, please reach out to us here: https://t.co/hApLpMlfHN. ^HC",OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,COMPLAINT_SERVICE_QUALITY,escalate,insufficient_evidence,,"prior contact unhelpful, 2-day wait unacceptable"
GOLD_0183,AmazonHelp_1414462_1414461,1414462,@AmazonHelp Please just start leaving things at the door instead of the leasing office!,Please just start leaving things at the door instead of the leasing office!,"[{'tweet_id': 1414464, 'author_id': '448708', 'inbound': True, 'text': 'The day @115821 quits using USPS will be the best day of my life.'}
 {'tweet_id': 1414463, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@448708 Are you currently experiencing any issues with a recent order? We'd like to help in any way we can! ^WM""}]",2,@448708 I'm sorry to hear this is happening. We want to submit carrier feedback. Please contact us here: https://t.co/hApLpMlfHN ^AY,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,DELIVERY_QUALITY_ISSUE,auto_handle,,,delivery-location preference request
GOLD_0184,AmazonHelp_849752_849753,849752,@AmazonHelp Done ! Can I expect my order to be delivered before 24 ?? I.e. tomorrow 23 ? If not then no use of writing all these things !!,Done ! Can I expect my order to be delivered before 24 ?? I.e. tomorrow 23 ? If not then no use of writing all these things !!,"[{'tweet_id': 849748, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@321916 Apologies for the delay, Sarang. Have you reported this to our support team using the link provided earlier? ^HD'}
 {'tweet_id': 849749, 'author_id': '321916', 'inbound': True, 'text': '@AmazonHelp yup  I asked them ! They said it will come soon ! But no response from 2 days !'}
 {'tweet_id': 849750, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@321916 Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. 2/2 ^HD""}]",3,"@321916 I get your concern, Sarang. We've received your details and we'll reach out to you with an update at earliest. ^SV",OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,ORDER_STATUS,auto_handle,,,delivery date confirmation request
GOLD_0185,AmazonHelp_206169_206170,206169,@AmazonHelp Yes i made through #amazonpay but it does not mean to block my hard earned money and force me to purchase anything from @115850,Yes i made through #amazonpay but it does not mean to block my hard earned money and force me to purchase anything from,"[{'tweet_id': 206166, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@164814 We are here for your assistance, Vinita. Please let us know what went wrong and we will help you accordingly. ^KS'}
 {'tweet_id': 206167, 'author_id': '164814', 'inbound': True, 'text': '@AmazonHelp Purchased a product but due to incomplete I returned it back and u guys are not crediting money into my account from pay balanve'}
 {'tweet_id': 206168, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@164814 Apologies for the inconvenience. Could you let us know whether the payment of the order was made via Amazon pay balance? ^AS'}]",3,@164814 We'd like to have this checked. Please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MO,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,BILLING_PAYMENT,escalate,financial_refund,,"Amazon Pay balance held, forced-purchase complaint"
GOLD_0186,AmazonHelp_1404041_1404043,1404041,@AmazonHelp Hi the date in the email states the 23rd,Hi the date in the email states the 23rd,"[{'tweet_id': 1404042, 'author_id': '446424', 'inbound': True, 'text': ""@115821 hey Amazon. Wheres my order? It's been showing as being delivered today, for the past 3 days ?!? I'm getting impatient.""}
 {'tweet_id': 1404040, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@446424 I'm sorry your order hasn't arrived! Can you tell us the delivery date stated in your order confirmation e-mail? ^AC""}]",2,"@446424 We're here for you! What does the tracking currently display in your orders, here: https://t.co/Y5jpI9gRhE ? ^JE",OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,ORDER_STATUS,auto_handle,,,confirming date from email
GOLD_0187,AmazonHelp_808102_808101,808102,@AmazonHelp I am not sure whether I will get my products that I ordered. My orders status is not at all changing.,I am not sure whether I will get my products that I ordered. My orders status is not at all changing.,[],0,@307419 Apologies for the delay. Could you please confirm if you've shared your details in the above link? ^HN,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,ORDER_STATUS,escalate,insufficient_evidence,,"status not updating, uncertain if order will arrive"
GOLD_0188,AmazonHelp_810276_810275,810276,@115821 @AmazonHelp strange to see such a excuse and reply getting from manager for account __email__,strange to see such a excuse and reply getting from manager for account __email__,[],0,@283210 Please don't provide your order details as we consider it personal info. Our twitter page is visible to public.(2/2) ^CB,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,COMPLAINT_SERVICE_QUALITY,escalate,insufficient_evidence,,account-specific manager response disputed
GOLD_0189,AmazonHelp_529060_529061,529060,@AmazonHelp how many times do I have to reply on mail......it is already going on #amazonindia,how many times do I have to reply on mail......it is already going on #amazonindia,"[{'tweet_id': 529057, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@242503 Apologies for the stretch. May I know if you checked our correspondence from the link provided earlier? ^BS'}
 {'tweet_id': 529058, 'author_id': '242503', 'inbound': True, 'text': '@AmazonHelp I have checked it and they are asking me to wait wait wait .....are you really investigating or just enjoying your customers looted money'}
 {'tweet_id': 529059, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@242503 I request you to reply to our email with your concern and we will get back to you on it. ^SP'}]",3,@242503 Apologies for the hassle. We are working on your concern and will get back to you with an update soon. ^VH,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,COMPLAINT_SERVICE_QUALITY,escalate,insufficient_evidence,,repeated unresolved email thread
